Date,Region,Account_ID,Scenario,Amount
2024-01-01,APAC,202,Actual,-33622.79
2024-02-01,NAM,303,Actual,-20320.18
2025-05-01,EMEA,304,Budget,-42418.0
2024-08-01,APAC,201,Budget,-5065.0
2025-12-01,EMEA,303,Budget,-49166.0
2024-11-01,APAC,301,Budget,-6868.0
2025-06-01,LATAM,304,Actual,-29495.16
2024-08-01,APAC,304,Budget,-37885.0
2024-11-01,EMEA,302,Budget,-17695.0
2024-01-01,NAM,101,Budget,39171.0
2025-11-01,EMEA,302,Budget,-37376.0
2024-08-01,EMEA,101,Budget,40900.0
2024-01-01,NAM,102,Actual,39376.05
2025-03-01,NAM,301,Actual,-28087.74
2024-12-01,APAC,303,Actual,-24683.54
2024-09-01,NAM,202,Budget,-48869.0
2024-05-01,LATAM,102,Actual,35041.73
2024-11-01,EMEA,302,Budget,-12315.0
2025-06-01,APAC,102,Budget,37535.0
2025-05-01,LATAM,101,Actual,44236.48
2025-09-01,APAC,304,Budget,-39220.0
2025-07-01,NAM,201,Actual,-11968.57
2025-03-01,APAC,302,Budget,-26164.0
2025-06-01,EMEA,102,Budget,24688.0
2024-09-01,APAC,301,Budget,-18656.0
2025-03-01,APAC,301,Budget,-8797.0
2024-08-01,EMEA,301,Budget,-46082.0
2024-07-01,NAM,202,Budget,-31492.0
2024-03-01,LATAM,303,Budget,-29180.0
2024-01-01,EMEA,101,Budget,17285.0
2024-09-01,EMEA,303,Actual,-26642.7
2024-12-01,APAC,302,Actual,-15863.51
2025-06-01,LATAM,301,Actual,-15600.17
2025-02-01,APAC,302,Actual,-44575.41
2024-06-01,NAM,202,Actual,-8711.96
2024-05-01,LATAM,302,Budget,-26187.0
2024-07-01,EMEA,202,Actual,-50718.41
2025-12-01,APAC,102,Actual,36837.6
2024-02-01,APAC,304,Actual,-42528.83
2025-05-01,APAC,201,Actual,-24850.91
2024-10-01,LATAM,102,Actual,32965.36
2024-05-01,APAC,202,Budget,-24866.0
2024-02-01,LATAM,303,Budget,-44033.0
2024-03-01,NAM,201,Actual,-12207.06
2025-09-01,LATAM,304,Actual,-30358.83
2025-07-01,APAC,101,Actual,38900.13
2025-05-01,EMEA,302,Budget,-45803.0
2024-06-01,EMEA,201,Actual,-37094.5
2024-05-01,LATAM,102,Actual,28293.67
2025-10-01,LATAM,301,Budget,-14848.0
2024-08-01,APAC,303,Budget,-7115.0
2024-06-01,LATAM,201,Budget,-24959.0
2024-04-01,NAM,202,Budget,-44011.0
2024-05-01,NAM,201,Actual,-48957.49
2024-11-01,EMEA,201,Actual,-23912.18
2024-05-01,NAM,202,Budget,-28313.0
2025-08-01,NAM,201,Budget,-31549.0
2025-04-01,EMEA,301,Actual,-23299.06
2025-02-01,LATAM,301,Budget,-30256.0
2025-10-01,NAM,201,Budget,-15132.0
2025-10-01,LATAM,304,Budget,-32636.0
2025-07-01,EMEA,303,Actual,-30059.99
2025-09-01,APAC,102,Actual,16874.24
2025-12-01,NAM,302,Budget,-36779.0
2025-04-01,LATAM,201,Actual,-29839.05
2025-07-01,NAM,202,Actual,-26661.08
2024-12-01,APAC,304,Budget,-21259.0
2024-08-01,NAM,301,Budget,-22269.0
2024-12-01,NAM,304,Budget,-37717.0
2025-02-01,APAC,302,Budget,-8567.0
2025-01-01,LATAM,101,Actual,51673.01
2025-12-01,NAM,101,Budget,21952.0
2024-01-01,EMEA,201,Budget,-18885.0
2025-05-01,APAC,201,Budget,-23689.0
2025-12-01,LATAM,201,Actual,-6878.73
2025-04-01,LATAM,202,Budget,-40931.0
2024-02-01,NAM,201,Actual,-45515.48
2025-08-01,APAC,304,Budget,-26817.0
2024-02-01,EMEA,302,Budget,-33394.0
2024-07-01,NAM,303,Actual,-22654.65
2024-07-01,APAC,304,Budget,-21784.0
2025-10-01,EMEA,302,Budget,-38592.0
2025-04-01,LATAM,302,Actual,-45921.78
2025-02-01,NAM,304,Budget,-7799.0
2025-07-01,NAM,101,Budget,38519.0
2024-09-01,NAM,304,Actual,-32387.98
2025-06-01,EMEA,201,Budget,-12537.0
2024-08-01,NAM,301,Budget,-31763.0
2024-10-01,NAM,202,Actual,-10816.8
2024-05-01,LATAM,302,Actual,-35913.45
2024-08-01,LATAM,202,Actual,-38689.01
2024-01-01,APAC,304,Budget,-15399.0
2024-01-01,EMEA,303,Actual,-45322.66
2025-01-01,APAC,202,Budget,-21221.0
2025-05-01,NAM,302,Actual,-33128.0
2024-09-01,NAM,303,Actual,-6946.83
2024-02-01,APAC,303,Actual,-29577.41
2025-02-01,APAC,202,Actual,-19778.71
2025-04-01,NAM,302,Budget,-20638.0
2024-10-01,NAM,102,Budget,35387.0
2024-06-01,APAC,202,Actual,-17205.35
2024-05-01,NAM,304,Budget,-8024.0
2024-04-01,NAM,101,Actual,45102.53
2024-12-01,APAC,304,Actual,-20723.27
2025-08-01,EMEA,304,Budget,-22814.0
2025-04-01,APAC,102,Budget,46584.0
2024-01-01,NAM,102,Actual,44121.72
2024-06-01,NAM,301,Actual,-15877.47
2024-03-01,EMEA,302,Budget,-35521.0
2024-01-01,NAM,202,Budget,-32261.0
2025-10-01,APAC,304,Actual,-23943.09
2024-10-01,APAC,303,Budget,-43885.0
2025-03-01,LATAM,302,Actual,-28291.83
2024-05-01,EMEA,101,Actual,25496.81
2025-05-01,LATAM,201,Actual,-28920.27
2024-11-01,LATAM,301,Budget,-20824.0
2025-12-01,EMEA,302,Actual,-41716.41
2025-02-01,EMEA,101,Budget,24117.0
2025-09-01,EMEA,303,Budget,-39295.0
2025-09-01,LATAM,101,Budget,15198.0
2025-12-01,APAC,101,Actual,12029.3
2024-03-01,NAM,302,Actual,-14803.48
2024-12-01,APAC,304,Actual,-7441.2
2024-08-01,LATAM,201,Budget,-18737.0
2024-03-01,EMEA,301,Actual,-23974.81
2024-08-01,NAM,101,Actual,19910.77
2025-03-01,EMEA,302,Budget,-33129.0
2024-10-01,EMEA,301,Budget,-9915.0
2024-01-01,NAM,102,Actual,41790.12
2024-11-01,APAC,302,Actual,-23166.46
2024-12-01,LATAM,102,Actual,24845.11
2024-05-01,LATAM,102,Actual,21393.16
2025-06-01,EMEA,202,Budget,-35407.0
2025-04-01,APAC,202,Budget,-10103.0
2024-10-01,APAC,302,Budget,-31122.0
2025-11-01,NAM,302,Budget,-41925.0
2025-08-01,EMEA,301,Actual,-16568.08
2025-06-01,NAM,304,Actual,-44193.98
2024-09-01,APAC,101,Actual,28326.53
2024-12-01,APAC,301,Budget,-15903.0
2025-10-01,NAM,202,Actual,-5196.04
2025-05-01,EMEA,303,Budget,-42864.0
2025-12-01,NAM,202,Budget,-39206.0
2024-10-01,APAC,303,Actual,-51968.09
2025-08-01,EMEA,304,Actual,-12131.36
2025-02-01,NAM,201,Budget,-49478.0
2025-01-01,APAC,201,Budget,-37597.0
2025-08-01,EMEA,301,Actual,-42550.28
2024-01-01,LATAM,304,Budget,-48836.0
2024-02-01,NAM,304,Budget,-21578.0
2025-04-01,NAM,201,Budget,-38064.0
2025-08-01,EMEA,201,Actual,-36920.71
2024-08-01,LATAM,302,Budget,-40254.0
2025-11-01,APAC,303,Actual,-35249.49
2024-04-01,EMEA,302,Actual,-28892.65
2024-10-01,NAM,301,Budget,-15014.0
2024-11-01,LATAM,201,Actual,-35139.47
2025-08-01,EMEA,201,Budget,-37210.0
2025-03-01,EMEA,301,Actual,-22191.23
2025-03-01,LATAM,101,Budget,5121.0
2025-02-01,EMEA,302,Actual,-32279.9
2024-04-01,EMEA,303,Actual,-27669.63
2025-11-01,NAM,201,Actual,-8078.85
2025-03-01,EMEA,301,Budget,-5472.0
2025-06-01,APAC,302,Actual,-6234.41
2024-08-01,NAM,302,Budget,-40352.0
2025-06-01,APAC,201,Actual,-17825.71
2025-03-01,NAM,301,Budget,-18744.0
2024-08-01,APAC,201,Actual,-28726.99
2025-03-01,APAC,202,Budget,-31687.0
2024-12-01,APAC,101,Actual,36124.52
2024-09-01,EMEA,302,Actual,-43756.41
2025-09-01,NAM,302,Actual,-28132.01
2025-09-01,NAM,303,Budget,-17306.0
2024-12-01,APAC,102,Actual,39995.4
2024-07-01,EMEA,102,Actual,37105.87
2024-10-01,NAM,303,Budget,-9636.0
2024-11-01,NAM,304,Actual,-18147.31
2024-11-01,LATAM,102,Budget,48744.0
2024-05-01,LATAM,301,Budget,-28529.0
2025-03-01,LATAM,303,Budget,-43515.0
2024-03-01,LATAM,101,Actual,43987.09
2024-12-01,APAC,201,Budget,-13456.0
2025-10-01,NAM,304,Actual,-38018.31
2024-02-01,NAM,202,Budget,-18919.0
2025-06-01,NAM,302,Budget,-8311.0
2025-01-01,EMEA,201,Budget,-42291.0
2025-06-01,LATAM,102,Budget,24485.0
2024-05-01,APAC,303,Budget,-12031.0
2025-10-01,NAM,101,Actual,12783.64
2024-11-01,LATAM,101,Actual,30195.85
2025-03-01,EMEA,101,Actual,9164.08
2024-06-01,EMEA,201,Actual,-17707.94
2025-02-01,APAC,301,Budget,-48152.0
2024-11-01,EMEA,301,Actual,-10830.36
2024-06-01,NAM,301,Actual,-47182.93
2025-09-01,EMEA,301,Budget,-16424.0
2024-01-01,LATAM,304,Budget,-34417.0
2025-06-01,LATAM,102,Budget,23638.0
2024-11-01,LATAM,301,Actual,-8477.51
2024-12-01,APAC,201,Actual,-32816.08
2024-02-01,LATAM,301,Actual,-39731.0
2024-07-01,APAC,301,Budget,-39006.0
2024-08-01,NAM,101,Budget,18831.0
2025-08-01,EMEA,304,Actual,-6837.86
2025-08-01,LATAM,301,Actual,-10453.7
2024-12-01,APAC,202,Budget,-43965.0
2024-11-01,NAM,101,Actual,44471.0
2024-01-01,EMEA,101,Budget,35153.0
2024-04-01,APAC,303,Budget,-30663.0
2024-04-01,NAM,304,Actual,-10859.98
2024-03-01,APAC,202,Actual,-25233.2
2025-07-01,EMEA,102,Actual,14422.01
2025-04-01,EMEA,102,Actual,35959.98
2024-04-01,NAM,102,Budget,25763.0
2025-09-01,LATAM,303,Actual,-17151.07
2024-02-01,EMEA,201,Budget,-6272.0
2025-02-01,EMEA,301,Actual,-17790.18
2024-01-01,NAM,201,Actual,-20412.84
2024-08-01,APAC,303,Actual,-20579.39
2025-07-01,APAC,201,Actual,-12794.05
2024-07-01,EMEA,101,Budget,8308.0
2024-07-01,NAM,303,Budget,-27898.0
2024-01-01,NAM,301,Budget,-8657.0
2024-09-01,NAM,302,Actual,-5150.43
2024-07-01,NAM,301,Actual,-23955.31
2024-03-01,LATAM,302,Actual,-13748.19
2025-02-01,LATAM,302,Actual,-37297.8
2025-05-01,EMEA,304,Actual,-37537.44
2024-02-01,LATAM,202,Budget,-40518.0
2024-02-01,EMEA,304,Actual,-41201.79
2025-12-01,LATAM,302,Actual,-20157.59
2025-10-01,APAC,302,Actual,-39252.96
2024-08-01,EMEA,302,Budget,-19992.0
2025-03-01,NAM,102,Budget,19662.0
2024-02-01,NAM,302,Actual,-6745.27
2025-08-01,APAC,202,Actual,-9040.59
2025-12-01,LATAM,202,Budget,-25302.0
2024-04-01,NAM,301,Budget,-9991.0
2025-11-01,EMEA,301,Actual,-20602.57
2025-12-01,NAM,202,Budget,-30671.0
2024-07-01,APAC,301,Budget,-29407.0
2025-12-01,EMEA,304,Actual,-24165.36
2025-11-01,NAM,102,Budget,34585.0
2024-09-01,NAM,101,Budget,36452.0
2024-09-01,LATAM,304,Budget,-18283.0
2025-01-01,LATAM,102,Actual,22379.93
2024-06-01,EMEA,302,Actual,-13971.76
2024-05-01,NAM,101,Actual,34678.31
2024-11-01,LATAM,101,Budget,36263.0
2024-02-01,LATAM,301,Budget,-37125.0
2025-03-01,APAC,202,Budget,-41844.0
2025-07-01,LATAM,201,Budget,-14470.0
2025-01-01,EMEA,301,Budget,-21776.0
2025-12-01,NAM,304,Budget,-15167.0
2024-08-01,NAM,101,Actual,31814.42
2025-12-01,APAC,301,Budget,-40021.0
2024-01-01,LATAM,301,Actual,-11618.12
2025-06-01,LATAM,201,Actual,-22660.1
2025-02-01,APAC,201,Budget,-36940.0
2024-12-01,APAC,302,Actual,-11326.07
2024-01-01,NAM,304,Budget,-33699.0
2024-10-01,NAM,102,Budget,22566.0
2025-02-01,NAM,303,Actual,-16902.15
2025-07-01,NAM,301,Budget,-48512.0
2025-11-01,APAC,301,Budget,-18538.0
2024-01-01,LATAM,102,Budget,28125.0
2025-09-01,NAM,302,Budget,-26501.0
2025-08-01,NAM,304,Actual,-9806.37
2025-07-01,NAM,101,Budget,28140.0
2024-06-01,EMEA,202,Budget,-15603.0
2024-12-01,EMEA,202,Budget,-12518.0
2025-06-01,APAC,302,Budget,-14875.0
2024-05-01,NAM,101,Budget,31194.0
2025-04-01,NAM,301,Budget,-20044.0
2025-01-01,LATAM,102,Actual,15309.29
2024-12-01,EMEA,304,Budget,-10756.0
2024-10-01,LATAM,102,Actual,23480.51
2025-08-01,EMEA,201,Budget,-31554.0
2025-06-01,APAC,201,Budget,-10544.0
2025-09-01,NAM,303,Actual,-22845.86
2024-12-01,EMEA,202,Budget,-16291.0
2024-05-01,NAM,303,Budget,-31129.0
2025-02-01,LATAM,304,Budget,-20129.0
2024-08-01,NAM,202,Budget,-17557.0
2024-03-01,NAM,301,Actual,-42169.82
2024-07-01,APAC,304,Budget,-37306.0
2025-06-01,APAC,302,Budget,-13885.0
2025-12-01,EMEA,304,Budget,-28330.0
2024-12-01,APAC,301,Actual,-28872.57
2024-11-01,APAC,301,Budget,-21993.0
2025-07-01,APAC,202,Budget,-32388.0
2025-06-01,EMEA,102,Actual,25915.26
2024-07-01,NAM,303,Actual,-24795.79
2024-04-01,APAC,202,Budget,-32941.0
2024-02-01,NAM,201,Budget,-36467.0
2025-10-01,EMEA,302,Actual,-22053.31
2025-07-01,NAM,304,Budget,-44868.0
2024-01-01,EMEA,101,Budget,42133.0
2024-06-01,LATAM,302,Budget,-22973.0
2025-08-01,NAM,202,Actual,-43911.77
2025-06-01,EMEA,102,Budget,43047.0
2024-01-01,EMEA,302,Budget,-18322.0
2024-11-01,EMEA,303,Actual,-29265.57
2024-06-01,LATAM,301,Actual,-8972.88
2025-09-01,NAM,102,Budget,19726.0
2024-07-01,LATAM,102,Budget,23768.0
2025-02-01,LATAM,202,Actual,-17710.7
2025-12-01,APAC,102,Actual,16780.8
2024-08-01,LATAM,101,Budget,11259.0
2024-12-01,APAC,102,Budget,33997.0
2024-11-01,APAC,201,Budget,-20424.0
2024-04-01,APAC,302,Actual,-12933.89
2025-09-01,EMEA,201,Budget,-11223.0
2024-03-01,APAC,102,Budget,43667.0
2025-05-01,NAM,302,Actual,-15067.83
2025-08-01,EMEA,102,Budget,27020.0
2025-12-01,NAM,304,Budget,-22052.0
2025-11-01,LATAM,202,Budget,-13046.0
2025-10-01,LATAM,304,Actual,-44950.24
2024-05-01,NAM,101,Budget,25826.0
2024-03-01,NAM,304,Budget,-35702.0
2025-04-01,LATAM,201,Actual,-16968.85
2024-09-01,APAC,301,Actual,-31551.88
2025-12-01,APAC,304,Actual,-31610.22
2024-02-01,APAC,303,Actual,-38847.36
2025-10-01,EMEA,302,Actual,-18149.94
2024-10-01,EMEA,202,Actual,-42049.23
2025-07-01,EMEA,102,Actual,7757.98
2024-08-01,LATAM,102,Budget,7052.0
2024-05-01,EMEA,201,Actual,-22209.29
2024-05-01,APAC,102,Actual,43064.31
2025-06-01,APAC,302,Actual,-47558.09
2024-10-01,APAC,304,Actual,-13819.16
2024-09-01,APAC,201,Actual,-42457.75
2025-10-01,NAM,102,Budget,40703.0
2025-03-01,NAM,302,Actual,-12824.02
2025-08-01,APAC,101,Budget,13634.0
2025-10-01,EMEA,101,Actual,26999.88
2025-03-01,LATAM,301,Budget,-42424.0
2024-07-01,LATAM,302,Actual,-42534.86
2024-04-01,NAM,201,Budget,-23024.0
2024-12-01,APAC,302,Budget,-5214.0
2025-10-01,EMEA,202,Budget,-39806.0
2025-11-01,NAM,201,Budget,-41088.0
2024-09-01,APAC,302,Budget,-22359.0
2024-07-01,APAC,101,Budget,5020.0
2025-05-01,NAM,302,Budget,-36399.0
2025-03-01,APAC,302,Actual,-36575.1
2024-09-01,EMEA,202,Actual,-43719.58
2024-12-01,APAC,201,Actual,-36629.21
2025-09-01,APAC,202,Actual,-38792.46
2025-10-01,APAC,301,Actual,-16773.79
2024-08-01,EMEA,202,Budget,-41079.0
2024-08-01,LATAM,302,Actual,-41277.66
2024-12-01,APAC,303,Actual,-9940.25
2025-07-01,LATAM,302,Actual,-15663.49
2024-10-01,NAM,302,Budget,-48852.0
2024-04-01,EMEA,102,Budget,10007.0
2024-01-01,NAM,101,Budget,39332.0
2025-12-01,NAM,302,Budget,-31047.0
2024-12-01,APAC,101,Actual,35067.61
2025-03-01,APAC,201,Actual,-42127.2
2024-02-01,APAC,202,Budget,-8823.0
2025-12-01,NAM,303,Actual,-5911.55
2025-05-01,APAC,102,Actual,14083.64
2025-04-01,EMEA,102,Budget,45067.0
2025-02-01,EMEA,202,Actual,-39054.78
2024-05-01,LATAM,102,Actual,5277.09
2024-05-01,LATAM,101,Actual,8505.84
2024-01-01,LATAM,303,Actual,-11613.67
2024-10-01,LATAM,102,Actual,10808.03
2024-01-01,EMEA,304,Actual,-10853.55
2025-04-01,APAC,101,Budget,32252.0
2025-01-01,APAC,302,Actual,-51459.7
2024-06-01,NAM,303,Actual,-42682.33
2025-07-01,NAM,101,Actual,37675.61
2024-06-01,NAM,201,Actual,-30685.76
2024-02-01,NAM,302,Actual,-43145.6
2025-07-01,LATAM,304,Actual,-38603.25
2025-02-01,EMEA,304,Budget,-42691.0
2025-04-01,NAM,102,Budget,31144.0
2025-11-01,LATAM,102,Budget,33587.0
2024-04-01,LATAM,201,Actual,-23439.87
2024-06-01,APAC,102,Actual,40660.68
2024-09-01,EMEA,101,Actual,40300.0
2025-08-01,APAC,102,Actual,33052.68
2024-07-01,APAC,101,Budget,14115.0
2025-10-01,NAM,303,Budget,-21427.0
2024-06-01,NAM,301,Actual,-18788.99
2025-03-01,LATAM,304,Actual,-32275.81
2025-08-01,APAC,301,Budget,-12723.0
2025-12-01,EMEA,303,Budget,-29887.0
2024-12-01,APAC,303,Actual,-33607.3
2024-07-01,LATAM,102,Actual,13533.12
2024-08-01,EMEA,304,Actual,-25746.43
2025-11-01,LATAM,304,Budget,-31588.0
2025-06-01,EMEA,202,Actual,-55400.87
2024-12-01,APAC,301,Actual,-11052.53
2024-10-01,EMEA,201,Budget,-49745.0
2025-04-01,EMEA,202,Actual,-43582.03
2025-08-01,NAM,301,Budget,-17094.0
2025-07-01,APAC,101,Actual,12551.88
2025-09-01,EMEA,304,Budget,-22873.0
2024-06-01,NAM,302,Budget,-33981.0
2025-02-01,NAM,201,Budget,-12858.0
2024-09-01,LATAM,201,Budget,-29931.0
2025-05-01,NAM,102,Actual,30683.21
2025-08-01,LATAM,101,Budget,44232.0
2025-02-01,APAC,201,Budget,-10158.0
2024-12-01,EMEA,304,Budget,-19736.0
2025-12-01,APAC,303,Actual,-37288.09
2025-04-01,EMEA,201,Budget,-14402.0
2024-07-01,LATAM,202,Actual,-27883.17
2025-06-01,APAC,101,Budget,32198.0
2024-05-01,EMEA,102,Actual,37233.83
2025-01-01,NAM,102,Actual,18102.61
2024-07-01,LATAM,302,Actual,-15066.33
2025-08-01,EMEA,102,Budget,21337.0
2025-12-01,LATAM,303,Actual,-6560.52
2025-09-01,LATAM,303,Actual,-42162.76
2025-01-01,EMEA,301,Budget,-18746.0
2025-12-01,EMEA,201,Actual,-47407.51
2025-04-01,NAM,201,Actual,-44238.05
2024-10-01,APAC,101,Actual,19804.93
2024-05-01,NAM,102,Actual,29938.07
2024-09-01,LATAM,301,Actual,-20301.59
2025-01-01,NAM,301,Actual,-40618.53
2024-04-01,EMEA,101,Budget,35409.0
2025-07-01,EMEA,201,Actual,-34619.34
2024-08-01,NAM,101,Actual,30210.22
2025-01-01,NAM,202,Budget,-17478.0
2024-04-01,APAC,102,Actual,49088.15
2024-12-01,EMEA,201,Budget,-10305.0
2024-10-01,LATAM,202,Actual,-18999.17
2024-03-01,APAC,201,Actual,-36277.44
2024-08-01,APAC,301,Actual,-34962.18
2024-09-01,EMEA,101,Actual,46896.47
2025-03-01,NAM,201,Actual,-11561.04
2025-03-01,EMEA,101,Budget,27703.0
2025-03-01,APAC,102,Actual,42087.32
2025-01-01,APAC,303,Budget,-16201.0
2025-07-01,LATAM,102,Actual,11166.45
2025-01-01,APAC,201,Budget,-27644.0
2025-01-01,LATAM,304,Actual,-34587.54
2024-06-01,APAC,102,Actual,23099.94
2025-08-01,NAM,302,Actual,-9390.99
2024-03-01,EMEA,303,Actual,-30508.16
2024-03-01,APAC,101,Budget,36680.0
2025-07-01,NAM,301,Budget,-27086.0
2025-04-01,EMEA,201,Budget,-22680.0
2025-02-01,LATAM,301,Actual,-10785.11
2024-01-01,APAC,301,Actual,-50961.02
2025-08-01,APAC,102,Actual,44378.62
2025-04-01,LATAM,101,Budget,46203.0
2025-09-01,EMEA,303,Budget,-15631.0
2025-07-01,NAM,101,Budget,33085.0
2025-11-01,APAC,201,Actual,-43496.94
2024-03-01,APAC,102,Actual,29703.89
2025-08-01,EMEA,101,Actual,18996.57
2024-09-01,NAM,201,Budget,-23636.0
2025-06-01,NAM,102,Budget,43657.0
2024-08-01,NAM,302,Budget,-24916.0
2025-04-01,EMEA,304,Actual,-33597.27
2025-11-01,NAM,101,Actual,15729.01
2025-09-01,LATAM,201,Actual,-32554.26
2025-05-01,EMEA,302,Budget,-10957.0
2025-11-01,NAM,303,Actual,-29289.02
2024-10-01,EMEA,304,Actual,-15648.81
2024-09-01,EMEA,301,Budget,-44698.0
2024-08-01,EMEA,101,Budget,20987.0
2024-03-01,NAM,303,Actual,-11729.36
2024-09-01,LATAM,304,Budget,-16242.0
2025-03-01,LATAM,301,Actual,-43905.62
2024-06-01,NAM,301,Budget,-48013.0
2024-09-01,APAC,303,Actual,-22279.57
2025-09-01,LATAM,302,Actual,-44218.83
2025-11-01,NAM,302,Budget,-14283.0
2025-03-01,NAM,304,Budget,-24703.0
2024-07-01,APAC,301,Budget,-26033.0
2024-05-01,NAM,101,Budget,40648.0
2025-11-01,NAM,102,Actual,40858.59
2024-08-01,APAC,102,Actual,14729.44
2025-03-01,EMEA,304,Actual,-47553.74
2024-08-01,APAC,101,Budget,36988.0
2024-01-01,EMEA,302,Budget,-8831.0
2024-09-01,NAM,303,Budget,-14383.0
2024-02-01,APAC,101,Actual,26894.78
2024-04-01,APAC,201,Budget,-49824.0
2024-01-01,LATAM,102,Budget,31075.0
2024-09-01,EMEA,302,Actual,-18155.93
2025-10-01,LATAM,202,Budget,-13617.0
2025-07-01,EMEA,301,Budget,-22456.0
2025-04-01,EMEA,304,Actual,-19757.07
2024-01-01,EMEA,102,Actual,51928.84
2025-09-01,APAC,301,Actual,-13961.43
2024-10-01,LATAM,303,Actual,-31639.06
2024-11-01,LATAM,202,Budget,-14396.0
2025-11-01,LATAM,101,Actual,18111.04
2024-02-01,LATAM,102,Budget,46190.0
2024-02-01,LATAM,304,Actual,-49072.81
2025-12-01,NAM,101,Actual,18911.37
2024-03-01,APAC,301,Budget,-44284.0
2024-08-01,EMEA,202,Actual,-48022.57
2024-02-01,APAC,303,Budget,-25740.0
2024-08-01,NAM,201,Actual,-43970.44
2025-02-01,LATAM,301,Actual,-25772.47
2024-07-01,APAC,201,Budget,-31002.0
2024-05-01,NAM,302,Budget,-40769.0
2025-09-01,EMEA,202,Budget,-35412.0
2024-10-01,APAC,301,Budget,-49972.0
2025-07-01,EMEA,303,Actual,-36841.03
2025-08-01,EMEA,101,Budget,27567.0
2024-09-01,LATAM,302,Actual,-10690.66
2024-09-01,EMEA,304,Actual,-25258.8
2024-11-01,NAM,304,Budget,-7447.0
2025-08-01,LATAM,304,Budget,-36055.0
2024-08-01,APAC,102,Actual,49955.03
2024-06-01,LATAM,102,Budget,20976.0
2024-10-01,NAM,301,Actual,-22542.47
2024-01-01,NAM,102,Actual,29674.77
2025-10-01,NAM,304,Budget,-24955.0
2025-03-01,NAM,302,Actual,-52453.21
2025-05-01,LATAM,304,Actual,-46004.57
2024-07-01,NAM,202,Actual,-17058.63
2024-08-01,LATAM,302,Budget,-31535.0
2025-10-01,NAM,102,Budget,39023.0
2025-09-01,LATAM,101,Budget,40501.0
2025-02-01,EMEA,304,Budget,-37281.0
2024-08-01,LATAM,101,Budget,6360.0
2025-08-01,APAC,202,Actual,-22850.22
2025-06-01,NAM,304,Budget,-41837.0
2024-06-01,NAM,201,Budget,-35321.0
2025-06-01,NAM,102,Budget,9792.0
2025-07-01,LATAM,303,Budget,-33425.0
2024-06-01,APAC,102,Actual,21839.78
2025-11-01,NAM,304,Budget,-30753.0
2024-03-01,EMEA,202,Actual,-26635.03
2024-12-01,LATAM,301,Budget,-14182.0
2024-08-01,EMEA,304,Budget,-7146.0
2024-01-01,APAC,301,Budget,-14345.0
2025-04-01,LATAM,304,Budget,-19167.0
2024-06-01,APAC,102,Budget,46716.0
2025-05-01,NAM,202,Budget,-46579.0
2025-10-01,APAC,303,Actual,-45867.93
2025-12-01,LATAM,201,Actual,-42725.6
2024-12-01,APAC,303,Budget,-35931.0
2025-05-01,LATAM,201,Budget,-43443.0
2025-07-01,EMEA,303,Actual,-27457.58
2025-05-01,EMEA,202,Budget,-39813.0
2024-07-01,APAC,101,Actual,22431.92
2025-11-01,LATAM,302,Actual,-5754.12
2025-06-01,LATAM,303,Budget,-34876.0
2024-09-01,EMEA,301,Actual,-22247.34
2024-10-01,EMEA,302,Budget,-15020.0
2024-10-01,NAM,301,Budget,-33837.0
2025-09-01,APAC,304,Actual,-36878.09
2024-10-01,EMEA,304,Actual,-35694.48
2024-01-01,EMEA,202,Budget,-12476.0
2024-03-01,LATAM,102,Budget,31362.0
2024-12-01,EMEA,301,Budget,-45520.0
2025-07-01,LATAM,102,Budget,42262.0
2024-05-01,APAC,102,Actual,40353.32
2025-03-01,LATAM,202,Budget,-39569.0
2025-01-01,APAC,304,Budget,-33486.0
2024-01-01,NAM,302,Actual,-47555.51
2025-03-01,NAM,102,Actual,45627.57
2024-09-01,LATAM,102,Budget,38575.0
2025-04-01,APAC,301,Actual,-16692.9
2025-04-01,LATAM,201,Budget,-16179.0
2024-07-01,NAM,202,Actual,-6832.81
2025-01-01,EMEA,102,Budget,27204.0
2025-08-01,EMEA,302,Actual,-6836.88
2025-09-01,EMEA,202,Budget,-27183.0
2024-04-01,LATAM,301,Budget,-5154.0
2025-06-01,APAC,302,Actual,-31302.88
2025-12-01,NAM,304,Actual,-36969.57
2024-07-01,NAM,303,Budget,-42842.0
2024-12-01,EMEA,102,Actual,54028.99
2024-10-01,EMEA,302,Actual,-45343.5
2025-12-01,LATAM,302,Actual,-36331.4
2024-02-01,APAC,303,Actual,-32152.48
2025-09-01,NAM,201,Actual,-5838.49
2025-12-01,APAC,301,Budget,-11788.0
2025-07-01,NAM,304,Budget,-38756.0
2024-10-01,LATAM,301,Budget,-33653.0
2025-05-01,NAM,304,Budget,-46305.0
2024-06-01,LATAM,303,Actual,-36974.54
2025-03-01,EMEA,202,Budget,-30810.0
2025-10-01,EMEA,301,Actual,-20417.43
2024-12-01,LATAM,304,Actual,-26207.41
2024-11-01,APAC,304,Budget,-12540.0
2024-09-01,APAC,102,Budget,49012.0
2025-12-01,LATAM,102,Budget,6956.0
2024-02-01,LATAM,303,Actual,-8348.22
2025-04-01,APAC,102,Actual,23278.43
2024-04-01,LATAM,202,Actual,-33239.48
2024-12-01,NAM,101,Budget,35914.0
2024-02-01,EMEA,304,Budget,-10361.0
2024-08-01,EMEA,304,Budget,-40085.0
2024-09-01,NAM,303,Actual,-7488.16
2024-04-01,LATAM,301,Budget,-40093.0
